hotel_unit,name,rating,date,review,processed_review,translated_review
Go,Nf,8.8,2018-10-20,Yang lain oke. Tinggal tambahkan menu makan pagi saja.,oke tinggal tambah menu makan pagi,"okay, just add the breakfast menu"
Go,lh,5.8,2017-11-15,"Sarapan buruk, lokasi besar.",sarap buruk lokasi besar,bad breakfast great location
Go,AS,8.5,2017-11-05,"Tempatnya berkesan, bersih dan nyaman, pelayanan bagus sekaligus akses ke bandara dekat, dan bisa kuliner.",tempat kesan bersih nyaman layan bagus sekaligus akses bandara dekat kuliner,"The place has a clean, comfortable impression, good service and airport access near culinary delights"
Go,M,10.0,2017-04-13,Memuaskan dan menyenangkan oke banget,muas senang oke banget,"satisfied, happy, really okay"
Go,G,8.4,2017-04-17,"Ini adalah sebuah hotel baru, sehingga sangat bersih. Tapi begitu lift off, dan saya harus menggunakan tangga untuk pergi ke kamar saya di level 6 ... thanks god di malam itu tetap. Restoran belum terbuka, tapi ada begitu banyak pilihan makanan dekat daerah ini yaitu gudeg yu jum, bakpia dll",buah hotel baru sangat bersih lift off guna tangga pergi kamar level terima kasih god malam tetap restoran buka banyak pilih makan dekat daerah gudeg yu jum bakpia dan lain,"the new hotel is very clean, lift off, use the stairs to go to the room level, thank god, the restaurant is still open at night, lots of choices to eat near the gudeg area, yu fri, bakpia and others"
Go,Ardian,6.0,2019-11-07,Bell boy tidak ada parkir mobil terbatas.,bell boy parkir mobil batas,bell boy car parking limit
Go,eb,8.7,2017-05-22,"Lumayan memuaskan,tapi tempat parkir kurang nyaman",lumayan memuaskantapi tempat parkir kurang nyaman,quite satisfactory but parking is not convenient
Go,Catur N.,8.4,2018-11-26,"AC kamar kurang dingin, chanel TV sedikit.",ac kamar kurang dingin chanel tv sedikit,"the room air conditioner is not cold enough, the TV channel is a bit cold"
Go,AY,9.3,2019-06-12,"pelayanan ramah dari resepsionis kondisi kamar bersih dan rapi. Tempat parkir agak terbatas, karena jika terlalu banyak mobil akan dialihkan ke tempat parkir lain (sekitar 100-150 meter). menu sarapan cukup banyak tetapi akan menunggu lama jika ada banyak tamu. Tapi secara keseluruhan masih oke. Rating: layanan kamar 8 8 sarapan 7,5 parkir 7 keseluruhan 7,5",layan ramah resepsionis kondisi kamar bersih rapi tempat parkir batas terlalu banyak mobil alih tempat parkir meter menu sarap cukup banyak tunggu lama banyak tamu seluruh oke rating layan kamar sarap parkir seluruh,"friendly receptionist service, room conditions are clean, neat, limited parking space, too many cars taking over the parking space, breakfast menu meter, quite a long wait, lots of guests throughout, okay room service rating, parking space throughout"
Go,Deny N.,8.5,2022-01-24,Untuk harga kamar tersebut dapat kamar yang luas itu anugerah. Hotel itu ya kayak gini kamar luas.,harga kamar sebut kamar luas anugerah hotel iya kayak begini kamar luas,"The room price is called a spacious room, a gift from the hotel, yes, like this, a spacious room"
Go,NK,10.0,2018-12-08,"Kamar persis seperti yang di foto, bersih, nyaman, kasurnya masih bagus, Keamanan terjamin karena sebelum naik ke lantai 2 dan diatasnya di lift lantai pertama harus akses pakai kunci kamar dulu, Makanannya juga enak dan cukup bervarian, petugas hotelnya juga ramah-ramah, keseluruhan menyenangkan?",kamar persis foto bersih nyaman kasur bagus aman jamin naik lantai atas lift lantai pertama akses pakai kunci kamar dulu makan enak cukup varian tugas hotel ramahramah seluruh senang,"the room is exactly the photo, clean, comfortable, good mattress, safe, guaranteed to go up to the top floor, lift, first floor, access using the room key, first have a good meal, quite a variety of tasks, the hotel is friendly, everyone is happy"
Go,ID,8.5,2018-10-01,Hotel ini sangat bagus untuk traveler dengan budget yang minim.,hotel sangat bagus traveler budget minim,Very good hotel for minimal budget travelers
Go,AF,8.5,2017-10-14,Grand orchid sangat strategis mudah untuk akses bandara,grand orchid sangat strategis mudah akses bandara,"Grand Orchid is very strategic, easy to access the airport"
Go,YA,9.4,2019-01-02,"Menyenangkan, kebetulan saya menginap sampai malam tahun baru dan saya serta suami mendapatkan voucher untuk ikut acara malam tahun baru di hotel. Pelayanannya bagus dan untuk hotel bintang 3 sesuai lah dengan servicenya nyaman sekali. Thanks Grand Orchid Yogya",senang betul inap malam tahun baru suami dapat voucher ikut acara malam tahun baru hotel layan bagus hotel bintang sesuai lah servicenya nyaman sekali terima kasih grand orchid yogya,"I really enjoyed staying on New Year's Eve, my husband got a voucher to join the New Year's Eve event, the hotel had good service, the star hotel was appropriate, the service was very comfortable, thank you, Grand Orchid Yogya"
Go,Yuri Q.,5.5,2018-12-31,"Pelayanan kurang profesional. sabun tidak dipastikan diisi ketika tamu check-in. Antrian check-in pertama disuruh menunggu, giliran ditunggu tidak dipanggil-panggil sampai ada antrian panjang.",layan kurang profesional sabun pasti isi tamu checkin antri checkin pertama suruh tunggu gilir tunggu dipanggilpanggil antri panjang,"The service is less than professional, the soap definitely fills the checkin guests, the queue for the first checkin is told to wait in turn, wait to be called, the queue is long"
Go,W,7.5,2017-07-17,"Bersih dan Nyaman, Tapi kekurangan servis dan masalah parkir",bersih nyaman kurang servis masalah parkir,"clean, comfortable, less service, parking problems"
Go,YN,6.0,2019-01-07,"Kamarnya tidak bersih, tidak ada kulkas, makanan tidak enak",kamar bersih kulkas makan enak,"clean room, refrigerator, delicious food"
Go,S,8.8,2018-06-14,"Bersih, semua layanan hotel berfungsi.",bersih semua layan hotel fungsi,clean all functional hotel services
Go,aa,8.5,2018-12-12,"Oke, kamar bersih dan rapi. Sarapan lumayan.",oke kamar bersih rapi sarap lumayan,"okay, the room is clean, neat, breakfast is not bad"
Go,S,8.5,2017-09-19,Untuk standar hotel budget sih lumayan,standar hotel budget sih lumayan,Budget hotel standards are pretty good
Go,dw,8.5,2019-04-01,,,
Go,FA,6.0,2018-11-10,"Pelayanan hotel kurang ramah, terus security depan juga kurang peka. Masa saya bawa 4 koper dia bukanya bantu angkatin malah liatin saja. Tolong lah lebih baik lagi pelayanannya. ☺️",layan hotel kurang ramah terus security depan kurang peka masa bawa koper buka bantu angkatin bahkan liatin lah lebih baik layan ,"The hotel service is not friendly and the security at the front is less sensitive when carrying a suitcase, open it, help lift it, even look at it, the service is better"
Go,okki m.,5.2,2019-02-13,"Kelebihan: 1. Pelayanan cukup ramah. 2. Lokasi dekat dengan bandara. Kekurangan: 1. Kami dapat kamar (607) yang kondisinya berdebu, baik lantai dan perabotan yang ada di dalammya, termasuk gelas dan tekonya. 2. Dari sela lantai kamar mandi keluar cairan berwarna kuning. 3. Ada sampah bungkus plastik permen di dekat toilet. 4. Bed cover terlihat beberapa bercak noda. 5. Saat pesan 2 bantal tambahan utk 2 malam (Rp 40 ribu), pihak housekeeping malah meminta kembali bukti bayar. 6. Menu sarapan tidak terlalu variatif, rasa: 2/10. 7. Bagian front desk kurang informatif dan panik (mungkin karyawan baru, karena berseragam putih) 8. Parkir mobil outdoor. 9. Suara AC kelewat kasar dan sangat mengganggu. 10. Persediaan sabun di kamar mandi sedikit. Banget! Masukan: 1. Tolong perhatikan kembali kebersihan kamar beserta isinya. Ada baiknya kebersihan kamar dicek ulang sebelum tamu masuk ke dalam. 2. Menu sarapan dibuat sevariatif mungkin, at least dari segi rasa, bisa dibenahi :') Terima kasih. Semoga bisa menjadi masukan.",lebih layan cukup ramah lokasi dekat bandara kurang kamar kondisi debu baik lantai perabot dalammya masuk gelas teko sela lantai kamar mandi keluar cair warna kuning sampah bungkus plastik permen dekat toilet bed cover lihat beberapa bercak noda pesan bantal tambah malam rp ribu pihak housekeeping bahkan minta bukti bayar menu sarap terlalu variatif rasa bagi front desk kurang informatif panik mungkin karyawan baru seragam putih parkir mobil outdoor suara ac lewat kasar sangat ganggu sedia sabun kamar mandi sedikit banget masuk perhati bersih kamar serta isi baik bersih kamar cek ulang tamu masuk menu sarap buat variatif mungkin at least segi rasa benah terima kasih moga jadi masuk,"more service, quite friendly, location near the airport, less rooms, good dust condition, floors, furniture inside, the teapot glass came in between the bathroom floor, yellow liquid came out, plastic candy wrapper trash near the toilet, bed cover, saw some stains, ordered a pillow for an extra night, Rp. thousand, housekeeping even asked for proof of payment the breakfast menu is too varied, the taste of the front desk is not very informative, maybe the new employees are wearing white uniforms, outdoor car parking, the sound of the AC running rough is very annoying, there is very little bathroom soap available, come in, pay attention to clean the room and the contents are good, clean the room, double check the guests when they enter the breakfast menu, make it as varied as possible At least in terms of feeling better, thank you, hopefully it will come in"
Go,s,6.5,2017-06-28,Biasa saja. Tidak ada yang istimewa.,biasa istimewa,usually special
Go,MB,8.5,2017-04-24,tolong untuk tempat parkir untuk lebih di perhatikan,tempat parkir lebih perhati,parking place more attention
Go,WW,5.7,2019-06-12,"Check in harus jam 14.00, tidak bisa kurang dari jam segitu. Saya kebetulan dapat first check in di jam 14.00. Sempat kecewa karna langsung ditempatkan di kamar smoking room (tercium sekali bau rokoknya) oleh receptionists nya, padahal sudah jelas request non smoking room dan seharusnya masih kosong non smoking room nya. Setelah bicara panjang lebar akhirnya diperbolehkan pindah kamar yg non smoking. Kenapa dari awal ditempatkan ke smoking room kalo begitu jika kamar non smooking masih ada? Untuk kamar mandi sempat ada kecoa kecil. Kamar tidur dan sarapan lumayan.",check in jam kurang jam segitu betul first check in jam sempat kecewa langsung tempat kamar smoking room cium sekali bau rokok receptionists nya padahal jelas request non smoking room kosong non smoking room nya bicara panjang lebar akhir boleh pindah kamar non smoking awal tempat smoking room kalau kamar non smooking kamar mandi sempat kecoa kecil kamar tidur sarap lumayan,"Check in at less than that time, first check in time, I was disappointed, straight away the smoking room smelled the smell of cigarettes from the receptionists, even though it was clear that the request for a non-smoking room was empty, the non-smoking room talked at length, finally, you were allowed to move to a non-smoking room, the first place was a smoking room, if the room non smoking bathroom had small cockroaches the bedroom was not bad"
Go,WR,10.0,2017-08-18,Sejauh ini nyaman. Dekat dengan lokasi tujuan saya. Pelayanannya juga baik,jauh nyaman dekat lokasi tuju layan baik,"far comfortable near the destination location, good service"
Go,G,8.5,2019-06-06,Minusnya hanya susah parkiran mobilnya kalau sedengah ramai.,minus susah parkir mobil kalau sedengah ramai,"Minus, it's difficult to park the car when it's busy"
Go,orizasativa,8.5,2024-07-08,sangat membantu semua dari apa yang saya harapkan..,sangat bantu semua apa harap,"Very helpful, what do you hope?"
Go,RH,8.5,2018-08-01,Hotel bersih dan nyaman. Dekat dengan bandara,hotel bersih nyaman dekat bandara,clean comfortable hotel near the airport
Go,nickydenata,9.0,2018-12-27,"Tidak ada minibar, cukup berisik terutama di pagi hari dan tidak ada tempat sampah. Tapi masih ok 👌",minibar cukup berisik utama pagi hari tempat sampah,"The minibar is quite noisy, the main thing is the trash can in the morning"
Go,AS,8.5,2019-07-30,"Untuk hotel bintang 3 sih kayaknya kurang, cuma memang hotelnya lumayan, makanan kurang variasi.",hotel bintang sih kayak kurang cuma memang hotel lumayan makan kurang variasi,"Star hotels don't seem to be enough, but they're really good hotels with less variety"
Go,YY,9.4,2023-12-31,"Hotelnya yang bagus dan tergolong murah dibanding hotel bintang 5. Nyaman sekali di sini, air panas lancar, AC nya nyala dan tak ada rokok di kamar, dan dekat Prambanan juga. Mungkin yang kurang hanya lokasinya yang sedikit di pinggir kota.",hotel bagus golong murah banding hotel bintang nyaman sekali sini air panas lancar ac nya nyala rokok kamar dekat prambanan mungkin kurang lokasi sedikit pinggir kota,"good hotel, relatively cheap compared to star hotels, very comfortable here, hot water runs smoothly, the air conditioner is smoking, the room is near Prambanan, maybe the location is a bit on the outskirts of town"
Go,ST,10.0,2017-09-15,"Hotelnya masih bersih, suasananya enak dan menyenangkan thanks grand orchid",hotel bersih suasana enak senang terima kasih grand orchid,"clean hotel, nice atmosphere, happy, thank you grand orchid"
Go,YP,6.0,2019-03-13,"Pelayanan dan fasilitas sangat standard tidak disediakan shampoo, hanya sabun mandi saja dan kamar mandi kurang perawatan, malam hari siaran televisi eror, pagi harinya mati lampu.. Parkirnya sempit ditambah ada rombongan pakai bis, jadinya parkir di belakang. Sarapan minim variasi, rasanya juga standard... Harga mahal untuk fasilitas seperti itu.",layan fasilitas sangat standard sedia shampoo sabun mandi kamar mandi kurang awat malam hari siar televisi eror pagi hari mati lampu parkir sempit tambah rombong pakai bis jadi parkir belakang sarap minim variasi rasa standard harga mahal fasilitas,"service, facilities are very standard, shampoo is available, shower soap, bathroom is poorly maintained at night, television broadcasts, errors in the morning, lights are out, parking is narrow, lots of people use buses, so rear parking is poor, minimal variations, standard taste, expensive facilities"
